speaker_id,gender,topics,conv_id,turn,text,length,label,clean_text,age_cat,clean_length
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1023,"<anon nameType=""f"" type=""name"" /> yeah we were all drinking quite heavily just taking a lot of shots of whiskey in the park or whatever and <pause dur=""short"" /> I didn't like <anon nameType=""f"" type=""name"" /> in the end",30,19_29,anon nametype f type name yeah drinking quite heavily taking lot shots whiskey park whatever pause dur short like anon nametype f type name end,19-29,25
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1024,yeah,1,19_29,yeah,19-29,1
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1027,obviously knows that I carry it around,7,19_29,obviously knows carry around,19-29,4
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1028,yeah,1,19_29,yeah,19-29,1
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1029,so I filled her up a glass,7,19_29,filled glass,19-29,2
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1032,yeah,1,19_29,yeah,19-29,1
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1040,yeah,1,19_29,yeah,19-29,1
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1046,I mean that was fine and her tea party sucked,10,19_29,mean fine tea party sucked,19-29,5
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1054,"yeah <pause dur=""short"" /> someone's got to step it up right",9,19_29,yeah pause dur short someone got step right,19-29,8
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1055,"yeah <pause dur=""short"" /> I think <anon nameType=""n"" type=""name"" /> was fairly pleased that's what's er I didn't like <anon nameType=""n"" type=""name"" /> and <anon nameType=""f"" type=""name"" /> they were both very <unclear />",24,19_29,yeah pause dur short think anon nametype n type name fairly pleased er like anon nametype n type name anon nametype f type name unclear,19-29,25
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1056,yeah so they're going back to Korea,8,19_29,yeah going back korea,19-29,4
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1059,"cos their status was like Seoul bound or something and I commented er underneath it like back to Korea so soon and she just liked it so I don't know if she's going with <anon nameType=""n"" type=""name"" />",37,19_29,cos status like seoul bound something commented er underneath like back korea soon liked know going anon nametype n type name,19-29,21
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1063,I know didn't sound like it,7,19_29,know sound like,19-29,3
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1070,they've been basically done a few months,8,19_29,basically done months,19-29,3
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1073,"and they're like well actually I quite liked Korea <event desc=""sound of children"" /> I reckon they are going back I reckon they've just weighed up some things and probably had a few job interviews or tried to get into places and didn't <pause dur=""short"" /> that's ah it's great though Korea is too easy",52,19_29,like well actually quite liked korea event desc sound children reckon going back reckon weighed things probably job interviews tried get places pause dur short ah great though korea easy,19-29,30
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1075,and they'll do another couple of years there and then they'll er,14,19_29,another couple years er,19-29,4
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1077,mm yeah they might have been able to get a uni job,12,19_29,mm yeah might able get uni job,19-29,7
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1083,yeah,1,19_29,yeah,19-29,1
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1086,and they wouldn't like they didn't want to say and I'm pretty sure it's probably the same at the end of every six weeks or semester or whatever you get a two-week break or whatever it depends what I feel like it would've been on the same <trunc>li</trunc> maybe worked you even more,57,19_29,like want say pretty sure probably end every six weeks semester whatever get two week break whatever depends feel like would trunc li trunc maybe worked even,19-29,27
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1093,because like everyone seems to say oh you get like a month or two months but then everyone I've spoken to that's been out there or knows people that are out there you seem to get more vacation than that there is more vacation than that and I wonder if like they say you do eight hours and you are meant to be around for most of the day but I'm sure if you have a class and then go and sit outside for an hour or two hours or disappear or go and do whatever come back I don't know if it'll be so rigid,111,19_29,like everyone seems say oh get like month two months everyone spoken knows people seem get vacation vacation wonder like say eight hours meant around day sure class go sit outside hour two hours disappear go whatever come back know rigid,19-29,41
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1097,depending when you've finished,5,19_29,depending finished,19-29,2
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1102,mm,1,19_29,mm,19-29,1
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1103,having three years in the public school system in Korea was a bit trippy,14,19_29,three years public school system korea bit trippy,19-29,8
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1108,yeah,1,19_29,yeah,19-29,1
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1114,if you go out you you're never expected to pay for anything you're never considered Korean so,19,19_29,go never expected pay anything never considered korean,19-29,8
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1115,I had one guy that said to me oh you are becoming Korean,13,19_29,one guy said oh becoming korean,19-29,6
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1120,yeah yeah well when you go off to do a job,11,19_29,yeah yeah well go job,19-29,5
S0198,F,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1122,we've got a little bit,6,19_29,got little bit,19-29,3
S0192,M,"['smoking cigarettes', 'moving apartments', 'future plans', 'university', 'family', 'inventory', 'music', 'extended family', 'marriage', 'living in south korea', 'friends', 'elt methodology', 'language', 'cooking', 'alcohol', 'making arrangements', 'driving', 'travelling.  ']",S38V,1123,convened at the weekend and had a good time,9,19_29,convened weekend good time,19-29,4
