speaker_id,gender,topics,conv_id,turn,text,length,label,clean_text,age_cat,clean_length
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,215,"<vocal desc=""laugh"" /> yes",1,50_plus,vocal desc laugh yes,50-plus,4
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,216,and erm,2,50_plus,erm,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,217,yes,1,50_plus,yes,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,218,and and it was really quite sad I think,9,50_plus,really quite sad think,50-plus,4
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,219,yeah yeah,2,50_plus,yeah yeah,50-plus,2
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,220,so erm,2,50_plus,erm,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,221,yes,1,50_plus,yes,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,222,"you were allowed to have a shop but <pause dur=""short"" /> er or a business you know that was okay because they're mostly business people and then the <unclear /> and things like that so you were allowed to you know you <trunc>d</trunc> you didn't have to be erm London gentry or having dependent means or something like that it was okay to work for a living but it was really who had <pause dur=""short"" /> I suppose whose <unclear /> the least defective this I suppose <vocal desc=""laugh"" />",80,50_plus,allowed shop pause dur short er business know okay mostly business people unclear things like allowed know trunc trunc erm london gentry dependent means something like okay work living really pause dur short suppose whose unclear least defective suppose vocal desc laugh,50-plus,42
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,223,yes yes and the nuances which I <trunc>s</trunc> tremendous ones I mean my <trunc>f</trunc> mother,13,50_plus,yes yes nuances trunc trunc tremendous ones mean trunc f trunc mother,50-plus,12
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,224,yes,1,50_plus,yes,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,225,"rumbling <pause dur=""short"" /> about about relatives er and I don't <pause dur=""short"" /> I lost track because she'd she talked as if <pause dur=""short"" /> you knew who all these names that she turned out were",30,50_plus,rumbling pause dur short relatives er pause dur short lost track talked pause dur short knew names turned,50-plus,18
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,226,yeah,1,50_plus,yeah,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,227,"and <pause dur=""short"" /> <trunc>e</trunc> there was one <pause dur=""short"" /> particular <pause dur=""short"" /> member on her side who she says was had <pause dur=""short"" /> run off with the barmaid who wore pink blouses <pause dur=""short"" /> erm",24,50_plus,pause dur short trunc e trunc one pause dur short particular pause dur short member side says pause dur short run barmaid wore pink blouses pause dur short erm,50-plus,29
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,228,"<vocal desc=""laugh"" />",0,50_plus,vocal desc laugh,50-plus,3
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,229,<trunc>a</trunc>and and you know <trunc>th</trunc><trunc>th</trunc><trunc>th</trunc><trunc>th</trunc><trunc>th</trunc>there're two nuances,8,50_plus,trunc trunc know trunc th trunc trunc th trunc trunc th trunc trunc th trunc trunc th trunc two nuances,50-plus,20
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,230,yeah,1,50_plus,yeah,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,231,erm,1,50_plus,erm,50-plus,1
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,232,well at least two three possibly yes run off barmaid pink blouses I er pink blouses were,17,50_plus,well least two three possibly yes run barmaid pink blouses er pink blouses,50-plus,13
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,233,"<trunc>th</trunc>the barmaid and the pink blouses and <trunc>i</trunc>it came across of the <pause dur=""short"" /> it was hard to tell whether it was the barmaid or the pink blouses",26,50_plus,trunc th trunc barmaid pink blouses trunc trunc came across pause dur short hard tell whether barmaid pink blouses,50-plus,19
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,234,yeah,1,50_plus,yeah,50-plus,1
S0284,M,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,235,"cos my mother's quite a heavy drinker so she <pause dur=""short"" /> probably thought barmaids were good things erm erm",18,50_plus,cos mother quite heavy drinker pause dur short probably thought barmaids good things erm erm,50-plus,15
S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,236,"<vocal desc=""laugh"" /> but only if they <unclear />",5,50_plus,vocal desc laugh unclear,50-plus,4
